Dates,Albuquerque,Anaheim,Anchorage,Arlington,Atlanta,Aurora,Austin,Bakersfield,Baltimore,Baton_Rouge,Boise,Boston,Buffalo,Chandler,Charlotte,Chesapeake,Chicago,Chula_Vista,Cincinnati,Cleveland,Colorado_Springs,Columbus,Corpus_Christi,Dallas,Denver,Detroit,Durham,El_Paso,Fort_Wayne,Fort_Worth,Fremont,Fresno,Garland,Gilbert,Glendale,Greensboro,Henderson,Hialeah,Honolulu,Houston,Indianapolis,Irvine,Irving,Jacksonville,Jersey_City,Kansas_City,Laredo,Las_Vegas,Lexington,Lincoln,Long_Beach,Los_Angeles,Louisville,Lubbock,Madison,Memphis,Mesa,Miami,Milwaukee,Minneapolis,Nashville,New York City,New_Orleans,Newark,Norfolk,North_Las_Vegas,Oakland,Oklahoma_City,Omaha,Orlando,Philadelphia,Phoenix,Pittsburgh,Plano,Portland,Raleigh,Reno,Richmond,Riverside,Sacramento,San_Antonio,San_Diego,San_Francisco,San_Jose,Santa_Ana,Scottsdale,Seattle,Spokane,St_Louis,St_Paul,St_Petersburg,Stockton,Tampa,Toledo,Tucson,Tulsa,Virginia_Beach,Washington,Wichita,Winston-Salem
2019-07-22,70.71053586700822,66.55587642414089,95.20617779834832,67.30641340205884,96.76281884085859,48.495931934606894,80.03098726318392,58.5953945144055,54.51261970746159,42.97795182460506,99.55578242901184,76.37166322339498,46.626138933556014,47.30524290772099,68.39088412932742,44.750166061636314,68.33463845942562,58.66698949802678,72.29071243801123,58.57246808036157,72.54620523670945,46.01507497104018,50.93320041535184,72.60636838141767,87.71460725627277,49.19165296388488,62.57286245519802,69.09624680498676,51.71860245680264,64.55623537795337,98.09315645104242,40.79490438200199,45.60680205013267,57.90948270824018,53.351912781254555,47.17518591700282,93.73234715458922,36.154937526753045,136.96581628838052,64.12511332680114,58.94544791916291,66.92729286435808,66.5563504246354,51.95305132419693,74.70077790315042,60.85617318049988,47.341508358481434,91.19320337125603,67.16609760568689,76.31822294740218,52.72196357210753,108.62965789993072,55.725668358523954,75.1039350933772,93.84382702774862,56.216355260149136,61.36953740243906,127.29237320687672,61.24835606324759,72.75206582751801,79.77142518509825,90.30753200981572,63.31540679005625,57.3058445144466,47.46907706878308,51.97304325200159,85.29416345000982,53.72113235398517,58.24866603867137,107.99745785059817,57.77605219906035,71.7253283197582,58.75732228275563,83.22828241292312,87.62000969639567,62.15417208853395,60.891925090833986,54.90359278581946,63.659836529243954,79.29507556877049,55.58493975591816,91.25792705643823,123.80494219448292,80.23609643945824,83.97856849857678,105.83633940985894,104.29124409328259,92.82596829438056,64.79504637816541,63.19113525832026,71.87708499173537,46.306077600721615,80.23605123633912,64.94609766529298,52.55987515802015,41.318141034248306,52.34329612100555,91.51229300854891,55.20467370085306,43.477496132056025
2019-07-29,64.61421608829801,86.99507227982865,139.89590875280217,65.67836120212174,96.96909385016711,39.20259558209046,86.10082136771729,53.43292566950278,48.86947074233991,67.06338639857395,72.6861472226533,65.53034942089582,29.57150932586671,66.45257612917756,60.194130075325525,52.69747914964263,66.8943001807709,68.37044015222052,53.53824541459971,66.22862231036467,68.90032274775848,46.33841014624871,59.12214422658155,65.7705298538528,85.27100360453366,59.07245612053693,49.55451358328236,52.0629012724585,49.801724097832924,66.58246030515411,114.70034405214182,45.84217293523874,50.68149355083782,63.467012708226115,43.23197016112934,46.37551982998137,94.80205850094906,38.80499068206433,167.86869898757342,63.60073610163823,53.26609888164018,100.23929178545103,72.98586116713366,66.33211398701185,57.9484375891032,72.61899637257731,41.07587742802405,101.75809504997352,56.99835299928586,70.69735817406738,55.99913178443668,115.9460179905264,58.89786061720843,71.07140737276524,52.316862294196916,53.055929285566855,48.391578766280624,135.89977316443816,56.395050429953585,63.688153798349546,79.23225312156688,91.47315220839168,52.8364989566201,74.66948329968034,59.71140700470063,51.173855171504954,102.95075526562947,61.23703853971603,58.11334843419813,100.422943170916,61.4680422399088,66.11294383274047,53.77444682975031,65.19853706780448,100.32186759955896,64.53819452918765,68.95699195368071,70.96360421682705,59.35744044521354,76.3243355311564,57.42271736730996,87.84457723337096,132.08482826590455,80.74135901494027,67.2458020006504,83.69239885015806,113.6239931659123,62.48297801658911,64.32497517736053,76.81396659565145,66.46380617579784,42.057554976551685,71.70084899818204,46.495780809792045,51.79475608390424,54.80343739439807,71.12442727057855,86.70049194778841,50.542961634635475,59.25113493658157
2019-08-05,59.88944377516848,83.7846027122412,107.7467339347445,63.187531977436954,91.98601016288167,63.699228245507555,85.71230742383207,41.433587301835615,56.02223815423096,57.665810462876514,92.63797306982363,70.57979672582185,63.01785793350174,51.53891110151039,71.97589316681085,57.585784853542016,65.13068313580638,58.23845351848765,56.4792357846972,50.73538698516319,74.48129917222833,47.75705166337236,53.57412252654247,63.093029587761066,88.39681276310043,64.07970128803714,49.245187583726555,58.31438434359213,48.76237537998405,65.61476480308004,91.30304901697062,48.63798804717617,46.264470029301314,50.993034054508485,67.07350668606439,57.65020937075612,79.24227610770708,36.29010981019035,177.70222277443074,62.530404867373726,50.69045728081949,66.5816388845516,57.61918694245589,65.43129030626247,56.238947859446526,77.59083313799803,45.112388463571214,99.18068912578688,27.684487020660523,53.99378235895348,67.67361376890423,112.33149647005645,60.46729782574142,72.42306842982532,26.74249459848539,53.662640273586696,59.72205709356817,117.05588590774666,57.28611995574107,74.9695612174684,79.10661447700917,88.62101438801234,64.66569808745518,68.07623258832827,43.13747125470613,60.917792255970596,101.70684023662598,48.72454244213163,56.40854136945642,96.28311265715644,64.24728913278712,68.44323555268141,52.04501205795969,75.04144569547832,91.56697995046234,73.2989808603523,58.066015537135506,74.44634830594862,46.39310147366748,66.26450967895076,50.79601274849668,94.65499609615314,120.22161653007262,86.1164118289247,44.05115896815164,91.09226778444557,94.05618716956371,76.0415383218455,65.59628231703444,57.76882474541971,62.35954485014181,38.26351542802025,77.2150396103746,39.36789904885002,53.84442732179297,69.78840387119152,54.55737617547595,92.85647843790734,37.58868327671545,40.66038462551065
2019-08-12,53.914434210703696,82.55897538554316,121.14530050813256,71.78537509527241,97.21677823563033,38.03458401312411,85.50043527591902,36.11267086478713,56.599093104611704,49.79845237581457,97.65863718642942,87.52635049945306,44.47052406827143,87.15372333168581,58.89403177067161,34.90552248328157,71.28211641084675,62.8249437829735,68.53550622279268,62.17236976265644,64.55895247120334,45.075654450237806,54.385462176371455,74.29232614024939,83.79534550840496,54.96401635937109,44.38544069939646,48.67269906552034,31.95786402569808,55.6552200225419,94.23378620843681,43.01098353125085,37.811696627179096,61.0713860547615,228.86465088768438,50.85024967385451,67.07872611035681,24.10098191731988,157.05534586845775,62.25619912898846,54.668246440145985,92.9858649827677,65.3013892610437,31.640056628857877,54.53007645028327,57.98365490790555,34.506348741970115,81.57179971214904,43.47863934675349,50.02506517939844,61.412717532370976,120.58993788906513,46.78727029605762,58.67189827586143,26.57774738704055,50.14982959122313,42.83501292127704,124.17161944988926,68.35603906528402,66.86957187588517,69.69886391567096,94.05537329765596,62.583731710145734,61.92906650934067,48.78224257254117,53.63777717173764,89.33368427898498,55.29172771212755,47.07308672148816,104.99352437241693,60.28980585473721,73.85816681147485,64.94753123439769,70.23629336587344,85.24955131644455,59.631048634266755,60.711468957861115,71.60086395440024,45.497005060219365,65.7369072404111,56.10927988138134,85.58530223718927,117.10917354245406,64.5150068543462,38.5082219631215,82.94941303328164,93.35909389668382,56.141240641889674,62.01314382827052,64.98679577073956,64.58301663905766,47.98417026823988,82.61024721769354,41.73172809259279,62.48145790517948,54.672244901513004,60.37454881779094,92.29774274624546,36.773504427116926,45.1628864219471
2019-08-19,55.39070982389136,83.15548864891583,112.87561453033841,56.16231470017508,87.32889428862936,33.274945783756586,86.64102287662845,36.990461397079436,45.37815872356675,35.705188621725696,68.81332062173927,82.68357138401109,39.23161226513819,56.93219220421045,54.13336150792036,41.51728977642981,68.53170333755112,68.42536173961321,65.16684972474849,56.149566201634904,64.68251423408516,45.79425510545912,55.63948676049788,68.79941570153856,86.41813812482712,69.17553672734981,51.39969146954337,46.30264644855708,48.89172693051107,62.400256042248714,95.89581101496286,27.477160909666786,41.625765590387076,87.87860402987373,45.95379724773925,38.619594704065776,62.868127666909196,54.15320410570832,140.85042599539153,52.58485563869204,41.78653050600622,81.41573320379688,63.065513098936044,52.416759228536804,70.22651819649178,62.425467084390675,38.280510253108304,77.36732921754732,31.1458125355768,49.68022938105678,57.788752400500925,115.82674998298366,42.92615919658877,61.403971674189584,34.49547730351217,50.49837706136699,55.39968711344574,110.20512655058084,57.43564910539987,59.51507036463356,65.19028768723636,96.31254459951168,50.55141939207553,57.812148387965415,52.61908499139483,43.978623083777485,84.0549143989633,38.27956545270715,51.434377846181995,98.53709242389665,59.2082719022999,65.51876412386692,63.89179643179596,60.659091508757896,93.19087887763794,41.23625398646946,61.4108785254674,59.76536220534467,60.3782326817666,72.12550532393348,46.62252488296516,83.08226278677184,113.84804401410781,65.56837367083007,34.940433007032446,87.73489355475542,107.80834408604034,50.85651591667511,52.71784094383442,59.04904726167136,62.41755607918478,36.65472223200383,94.85975382608716,28.239857707249964,80.9968269029082,47.940386568811675,57.595640742734446,94.72613682237406,39.42067427655185,24.622158627116008
2019-08-26,49.445292243675695,66.98998566547039,104.26648742700294,60.64670283137578,90.2089290477105,31.643695707396557,76.32494547921303,38.920301635779495,40.447007574373856,32.5876799379073,83.72454123090593,96.66161542324974,47.67802968459933,50.66185793919609,53.96958412065213,41.208504933201084,70.39349768362386,54.45489877993417,52.107415212098154,53.17148687915229,60.41121850681929,48.09410599081415,47.34038937741729,67.7619168592019,88.55474037405598,55.617194556259264,50.77376754464657,47.56806948997305,52.98445417641628,50.88820029073284,112.40975917869213,34.64149636071426,30.527272376540076,53.24631198784564,32.6865472061318,30.081519709314605,67.43911331700585,48.157293143915915,162.0490321631088,53.61557330388185,47.04405037390929,85.83995052098874,69.35725823585709,45.411999964073935,73.33495729510118,57.06744820736827,36.513091285540156,89.97250062386391,37.97134893736142,47.38657846598375,55.16267342158418,114.80509851387733,45.55844808887905,40.57652711851882,26.34275872355092,51.4755669995729,44.455241784472946,99.50232485882368,60.35591809237288,70.26325949443742,76.58850390302064,88.44733609692146,49.482102617020224,49.37362887806537,37.71499743720349,49.959314963683894,83.10939242366145,44.48144156850667,47.28211079575972,114.11513297778808,54.89167186021063,67.07814484037809,46.645489663839825,73.10803382928387,83.87272907735702,53.70601087259819,77.38334137176065,51.339789145270096,54.680214114787844,68.4740742151327,46.19654415863127,89.35833549273387,123.45066411043254,50.59668973026281,44.15502350005626,104.24957021707846,103.82358224501252,74.15854070516473,48.973050360641274,67.37792103993672,61.60185291706597,41.959113655802426,73.37557025149032,38.66066802377451,50.31868595036869,66.63629951649162,50.607698314979956,89.39727734943823,34.805646198787294,37.553646472333405
2019-09-02,48.928685257055506,60.593881242479114,125.92120967056259,56.52697047642761,88.06871268396,50.22890508694214,70.78644044478716,33.424623680165745,36.992321519187875,47.21965504530561,46.43060688045338,79.50811846771703,36.56699690612089,57.510665377579045,52.91385159832912,23.351377953107335,65.93282942406486,61.09680754983342,52.87037971396938,51.21361439355257,49.52537913270822,37.64544293626231,45.372133371517975,64.20370511199897,83.18178451979054,59.451494418401694,65.52294104427136,46.978803932325626,42.39173313869147,49.796414008605595,62.40793177265315,37.07008323853705,33.84875808428668,65.34075236798219,47.55577881981769,33.93993355594776,71.45908640207273,32.31032547797177,134.0394657725545,53.671407758020656,41.441546546662096,109.62353679582566,67.9621284479598,40.17166214350709,70.21030888722666,62.21440478737608,40.62405915612652,103.20319121941301,23.799184425242004,58.18163254135927,45.30887998953798,115.31480575368603,51.01171216828752,37.240260274971774,34.92286247336687,51.62024578050329,38.92711649502583,129.58777109740953,49.77904877903713,69.36062290105116,74.40342282589738,84.73750713878408,60.61553104061846,65.24303365165211,52.01483265587553,50.010788726773484,107.0351717212613,48.2994301164712,41.911919805470255,82.52956715093255,56.53633292370212,65.67302143990094,52.244171722061566,47.15405249211738,88.92346762696661,53.83465011304186,50.08622158712238,57.563948287496125,41.204525123075676,60.99375294690942,43.575314586537964,88.27254936087334,127.3850489181684,49.40727226852407,43.93085885486789,131.23904997132243,122.84057967933418,89.92613496215708,54.64536124641529,45.59278937609243,59.9528086774224,48.97181084365973,74.1345844765103,37.83190892561306,37.97658659242281,64.50717221848312,41.103151096132805,80.9168894647878,42.07565915806903,34.778748898537145
2019-09-09,65.29266626611766,60.05676257805702,96.44476033715968,55.5624727209328,89.51988007422983,32.20835046502714,78.40390034083511,38.63972183159478,43.59665341180037,35.9040310407933,64.56279572436087,67.10460783507233,43.48518406523811,75.55453261062993,63.15127802077929,35.846694148036256,63.204048005868074,66.90114297629417,61.48557624392178,55.80387351934927,59.21802897290541,41.7918671694404,49.756793203992366,67.3393632568558,87.89448378938756,58.792157607793065,44.65248844827356,47.29200591661692,43.55263549204636,54.20542428174395,68.8880738560457,37.626594113672404,37.896319749352955,80.02764758686739,58.10901914756116,28.523456749071574,77.96691057996989,60.05406746570646,192.48529462443753,53.70025302411065,37.395270664612205,102.45616794035699,57.985598342427394,56.96731363434479,47.30550398706377,61.63843539040612,52.0452560554407,99.1066711391904,37.938093590071865,36.575103281851504,65.31003836447591,115.89977845565014,47.17826220450029,39.495771194391985,37.341664250972684,49.20901543162319,43.23431492134004,133.68284371992624,61.85693338146569,72.77188362744936,73.7208313377125,82.810228423836,58.34132950264998,70.97059917323226,44.782037511524,45.73399895449027,87.43818261997261,54.26738655666314,42.236432957938,93.11772448092889,49.666728102128204,69.16677738048305,57.41075686053123,71.44485500414945,80.17351500853559,45.62447992838945,57.44319619714941,56.89700719694194,53.753842366870984,70.69681842630831,42.101294933030616,93.85193476715139,116.18205646514747,56.82276905208866,63.89239108425131,115.88321897366937,98.02951333415544,56.189718200997845,46.40206022399124,45.084022229938384,74.8507630798413,50.046366620088946,81.78527978264287,38.78855281621075,43.6043817389657,48.796376568190915,46.209391803793096,77.91539230315445,37.619809086704045,30.03715756503968
2019-09-16,47.49889593787164,53.83861548598601,109.85746556603493,44.72901911800625,77.4033995686367,46.9729004797852,68.70401934722949,39.02874751077573,37.194292692542305,45.40212470679085,61.85983378499537,60.33861721307389,43.225993892384075,51.357392735180355,59.957556530146704,36.87458351640485,63.9293748715879,81.02472839577777,67.28156603180713,44.379727805804784,68.51322472144868,37.89721815697078,35.08018888615964,68.67510689830303,82.31486923780805,54.404260781339936,43.35801487353941,49.45965556384046,32.13099398114267,52.49813807195298,97.64245740479535,34.87497336437328,27.00489782810983,64.11666903504864,25.01567690663014,24.57390811502456,79.57136235968966,34.94566150734114,120.82870433233414,46.280270459863026,41.33322428729887,96.32889976876069,48.54532510173889,71.68633086352328,62.0251825062008,60.365608175076645,21.12587325446945,91.09792068685141,49.12405980390582,42.274382561231235,55.63698378919195,101.35613406862011,40.22736745074563,38.51388819908855,46.00783002717531,47.03930703940621,62.13186773462814,110.91045023292624,43.39659901778868,61.09433608111347,68.41233939686684,82.38917890767418,63.73235433015892,65.37111217090879,49.36096703058951,47.652492821342726,96.38689207317857,51.56153646480149,51.60230865290908,86.63026479714951,51.025382798855816,66.10523055176243,49.729531485045776,56.61115738978192,83.17366335121672,49.87609464038807,57.43479285663481,47.90317397441899,44.4799794134135,69.41314521961321,41.417245676712334,83.53601722303976,131.17251499412373,55.726987693990964,42.051168953510306,106.16478761425331,122.50138414330931,70.27827910714868,49.10753091764584,67.02563144878565,65.5631286152345,44.219566004733274,72.79117231568215,40.15699983039937,45.48199857903229,53.886784268423746,40.17034785481312,76.04729758800302,29.36872391467358,36.81053458387026
2019-09-23,59.7600016459912,74.41368876300157,98.89740858549058,53.338261199402254,79.2252501524417,44.04944330002798,81.47017411741268,35.887605175103076,43.17778108096903,41.16964294112579,64.00976592323948,70.42461480203602,45.93350617875771,56.13890637572027,59.74388108107367,37.662257304767024,63.90889499315846,61.614385258314,54.01537774167623,50.41467374806396,79.30587200851443,49.26707786002674,43.12536310269836,66.22579295830417,89.57689701620087,55.95048076805134,35.93143208846834,55.05257700367047,47.61661137175092,46.44996875726004,145.43375413418886,45.28057088324141,28.404899514098698,56.280134147015566,20.886357002111282,27.001719035627875,66.73120785935637,32.27997234325103,124.46297112950701,52.884126323194266,47.24042632726808,80.32777506375133,70.57894612331094,46.6398425228962,55.7671933593408,55.7374033615296,23.753136712082775,94.15344077134174,40.03019005219553,34.42720315802293,55.6846325268162,108.90563147765563,39.92528338775507,38.46199394943765,41.67638501519571,46.00720982829679,64.69387669464743,116.213566081259,44.34321311546454,72.94064109584707,81.2467348641249,81.99922889823851,55.28048476962048,57.687964694075085,29.066383621086302,39.009725713630495,93.26028146167828,48.26799418210172,55.04869947081848,102.7145464640039,54.46406652984488,60.67411700556503,52.04232299422088,90.36083032473478,90.04741972789894,47.69859125085187,60.52185342383028,60.043354426888556,35.51719234551933,58.216295557279196,44.215003084290245,86.6382065137305,116.96852474799013,53.14583677262369,59.01546824200227,90.9945982805159,115.22291597964147,73.80546894107728,50.40641695067838,53.663177455174356,75.89338874482979,41.18575878030438,77.08441021851937,34.83373775526665,44.906026472806744,57.49440981352518,33.73999976343573,75.08356620384829,32.91879698892543,26.956852412840316
2019-09-30,51.05213743874083,52.561926391033595,131.32853066764716,51.23565724077653,79.99578714210314,34.225421222545975,77.23666090446152,28.614212759854258,41.90630827287768,36.480273786437614,58.63396949996441,83.74685389152786,40.074973697209664,58.42566759447987,56.95492887113374,37.7381805209504,64.54328214299233,70.63051638120696,53.86967607351307,55.92289667965187,88.3142522099229,41.852901326158694,39.6732372138997,63.89921493499627,73.69177925743945,50.32998551836736,60.319713652146014,57.86896070578144,31.21727414478443,49.70439469505919,65.37807398232765,38.39807108499064,30.59293118181955,101.16667919451831,68.86629019390486,24.809458562337543,72.94441496503113,52.65818444612202,138.5414635643579,49.49772680450594,48.05848429248562,81.34533866613042,64.35833740892387,19.05410906770826,39.176995604925835,59.42300547690891,20.506818664204364,84.48531959019668,32.931080725009664,39.99654643127411,51.260207597608066,105.02563990533773,56.10348480375138,39.8720139542092,39.358913422542095,51.4035555321669,63.22837738629658,101.38950283352729,46.56904317003654,84.5109809017351,81.53322466808082,78.2251372944575,56.223489217456184,60.39322158769266,45.24768686559297,47.09299972678415,89.63804760913686,47.012835576292495,53.53354907445896,101.62062248925935,52.920803165257176,66.4522286739599,55.596763211241985,69.15402546034629,82.45748501105425,52.61622262283405,70.79877380924016,59.92789416230306,34.35889399942857,77.03107677359897,44.146088072686815,96.74956527129376,111.52014444311585,67.93463169395375,62.18812328129507,90.36481730512321,107.38764967685466,65.68987003237929,61.37610494770189,54.06880396293737,82.66028248046752,52.75198547618528,68.98099270633072,52.96631786138661,55.93322774962299,62.41793350927223,51.199175156537024,74.38926846859954,35.32768122144625,37.76312731083593
2019-10-07,56.01036775935695,58.75325202794736,105.42472933054658,59.993740571877645,82.51261278574421,53.55575938694405,77.71245886946066,36.52937080609698,42.066690770060866,38.48511215873941,62.34474802708627,77.30647222360861,37.26346139460214,68.29691998589492,55.520164861395465,38.63883506182986,63.02845820394133,56.67391141922881,49.460387013263585,47.851686634866724,59.078308125393875,46.20144177531945,53.50955425799298,63.20395886543664,92.33044891427902,60.924690910537215,48.98343610332957,46.61226609319401,39.844258399266266,49.92531601640436,68.83459738088055,43.35623707314508,35.272661136148976,81.82266865799151,50.91826489798675,38.820542259072226,88.46341858294853,34.196350953818026,162.17526763176608,53.82608677417572,54.739730879584556,69.40655941737492,54.99475082314477,37.9499253773826,50.891725489024346,56.83547154816857,48.09369615613689,86.88481606401494,46.45052383175817,45.72908207175118,56.930470762253016,103.10066733477575,60.13340872157727,54.36024408109208,30.801070989076898,58.798895977645564,54.766757344700665,97.95726099834357,52.68666080355633,60.33127470312515,78.91834413172117,77.3612876798131,63.09088777443863,53.10885384430953,43.00500030745893,34.75297248999867,84.74417271511135,51.59825395894435,54.26400042168517,95.10819662745793,55.17341086922444,71.20753810219159,53.33127044626874,81.75713169366166,81.83257703210805,49.38614680494462,51.03189182981482,43.71342568470933,41.18316010424224,74.71611440384015,41.95645612574869,72.61976642684685,122.38601006682228,49.884988447584256,50.29518477778927,102.32473487296669,112.60918695464908,68.16211870786097,59.8045680465909,49.94708630829957,48.442997663817586,49.68671836834382,71.36275754399465,43.5767017094429,46.3619066552746,53.10520761457391,53.01288503260776,80.68958402950629,35.70723657957696,42.15716726971556
2019-10-14,56.309789519012185,67.6407538361697,109.5223296587245,58.15522331579795,82.8374546754592,55.10178875339995,74.13425166272172,36.24141402495013,39.802864599113924,58.32231038419725,67.67641985072709,76.6982231404193,39.46880432698382,73.76970498380916,57.95283603111657,52.32508606320818,65.45585308919756,41.23643398072786,50.1310451440294,50.201048984274244,72.23043123958581,41.701009641547834,40.72901017512661,63.72721871861093,88.57455269002867,53.109799946047566,71.23150011337052,42.491931928687585,38.8307755803263,55.697069334386704,53.80804865599558,35.35844242308164,31.49036241424483,79.6342173364228,82.39532168427675,45.931383453369385,71.34311999829323,34.68915235321814,145.8619283488614,55.501341668245644,54.10196356753428,65.08811734171655,53.521031033992834,33.4834869563126,47.84263944321664,80.70162958274231,35.52282769136182,88.66753594000917,38.922439804888064,59.693695628025665,61.92495735371804,103.49553429193399,43.098888930434605,51.74294539670497,22.18564104887312,57.53422855673692,42.41145328425111,131.43142678640777,53.81061680124445,68.7901696478507,67.05023900105179,82.49445437282836,64.77743885810152,49.04365546951216,43.361230339406646,40.01494951074074,88.68822708653668,47.84963291600824,42.757872293820355,92.93859985282948,50.18606634387204,61.14710874802368,59.053688687819395,66.51533772374944,81.16300281908904,49.984713973164915,45.86536136178026,47.82761194839788,32.83928267825294,61.47828003673452,41.87835428052546,81.32369827734978,117.2529229858612,54.293774544593774,41.713249435825254,93.22073973564645,107.09492889518667,66.52820282805365,56.221390657023846,68.05863825308381,76.41665481859333,47.45807097732151,76.99955516319923,36.844702429244364,52.12374662883441,58.986234976265514,38.17345115121944,80.60365228966569,34.24218164621175,45.24967015894662
2019-10-21,48.29867293844491,59.98978231566576,148.66303351144566,62.47843660337619,81.95940879359816,50.98433184184523,67.85053465740071,41.06981553988718,48.93751974237561,32.40949792703441,70.75370143027091,64.15181652385665,31.502282250936727,46.21635647449075,54.77613234699381,46.51357647353768,62.83963956805058,49.42427025125946,47.77052625386854,53.23364040372143,55.45514509912199,36.99965013860832,59.55862547910818,65.08716905068124,94.3295872224814,54.32846244491713,68.39286725652565,44.01139500639868,40.98526172519844,45.962410675504636,72.43842925168519,36.383034833745086,29.656549943928045,77.17000955941938,50.101476653489705,21.590266578370006,89.08729438257568,54.35995459011822,138.23340640548963,51.76293267086074,50.449123323181226,81.69532659542807,56.7951501377845,46.10412554720955,62.04854785186158,54.42889252429111,37.8149402863807,84.7236669642677,30.02329871879267,68.5019749703372,64.10858396866192,97.94322653643148,43.354005954892806,40.154769917755594,35.38891402677742,51.292098409474164,41.58210820870804,125.97159591304529,54.25671624079279,72.6297442632082,63.0563985547239,81.71215569048852,51.85815035358843,53.550758324074835,37.64813661287006,59.16636777566944,73.893875640484,45.16607503063985,46.959283158360755,90.14105113694403,51.89291527658464,67.63189238540046,62.92204911753972,59.460573700785474,81.28406663819872,50.61063396232311,57.444435989308154,62.09868144233867,48.97077239223205,63.047139088049725,38.697154261858856,79.04383964716395,121.21226247782344,45.645977447177195,53.290108925517195,121.44690466430626,113.60566562785606,63.241818779977265,46.137804822140204,68.59011425238667,84.96285669344725,50.336362326559914,65.54653934993966,36.85355247421666,45.88445411368937,44.818477651832644,42.36092013615477,79.15405412499987,32.81293893106773,38.22651439068521
2019-10-28,42.92005774935767,64.97357061532662,121.51541043236324,48.49382043850462,78.3901078418284,64.0176686340965,67.58154385532595,38.63220312377271,40.12524713084717,26.44733325921718,84.3538313713422,70.90637107696067,27.67953837599614,45.492715419960575,57.00405604147485,49.7755055135743,61.34902418573741,60.55240773199042,58.658299152563046,51.68823137273818,54.85033261338434,38.32656046548697,43.00372648549599,57.48492953526147,70.55732551993151,60.01304852547627,45.630404459978415,47.88916547174689,22.058958132408712,45.90881443596101,87.74635433192944,35.30318381255682,29.767123982631723,52.17602716462561,135.7433462686175,22.939730759904492,59.76709459727745,31.483293306111626,134.27626773385163,52.501190257470206,43.09200782020198,121.30877922757715,74.64182202804191,73.86888785983959,79.9759525586521,60.012973271891404,28.896968067674997,71.58808922991959,31.704240808236026,40.91833745611645,57.53542086799993,99.54844941960798,45.18869953780653,48.2580704924031,54.341353928404814,38.15297327331818,27.054067805607353,114.39295717388927,48.20451954632444,69.97866087168278,66.19091748541679,79.14266102377431,56.62299865476272,59.39155306813172,26.52124981368761,37.99921516182609,79.47092021273875,36.594029222004046,39.31425974673861,83.84984505457736,56.50508368964987,52.41366032716098,62.34602035515095,63.53200778975451,77.39955040669474,44.84176269016754,54.47325372794926,45.389068856643604,52.189216299370614,83.44937019133826,43.3416908671235,74.46397442454082,108.1038563100285,56.066655620950925,37.03469881881517,96.99164579031314,99.87796157468999,73.47131335779194,41.59278741335848,42.885492061610556,74.90998290401338,42.31585240978302,66.64440981794222,37.91565756168441,42.93060255598244,57.80020249191987,38.96841497261796,71.55647987710792,27.53803673825085,25.035387061132056
2019-11-04,45.110188879345316,56.73502569316416,97.84838725831908,56.248854655884486,83.49737130299205,56.36343925062578,77.29385250916481,41.924931752340655,49.835605384278004,34.23098258215482,85.66374790344213,78.90218758051104,38.47806792815776,69.14882527786577,55.74324841974478,37.52968622585322,69.57407820111914,74.65420082258885,55.42609432446235,58.840404417108154,85.29572776414311,41.33735899835959,45.63815122217581,62.95360762392385,91.65682005741239,59.157988002538964,45.78732447388447,52.05678922275622,31.853962343206202,47.35470486597249,100.56145115149386,35.11229985477887,45.7763732135896,74.76768930178439,77.7214215236112,29.917994347024166,71.40282032279363,12.202112048904093,124.26612764684162,54.02936975473159,51.088716735331424,71.42942780927895,54.64949875922526,53.039301642129566,56.65769935362227,71.26141120146998,40.19454897682045,77.51421645901404,30.306460939407547,39.25544903532,57.385725996501186,95.96763423839566,46.40374939499322,47.00564313024232,25.331987978446744,36.93554822907295,35.46652008312057,116.08965694199584,53.159748850578566,75.88062878458209,71.85013213486302,85.35579882284738,52.66221714203917,60.17101551535535,38.565881112909956,38.91963862905556,95.23061749157657,42.20579193889502,47.560284588078936,92.13369275065226,57.62751243426447,55.85225720722038,58.107136260401795,60.21777776036901,76.2853207471866,51.68020858332013,60.60450646114118,58.34261350877431,46.4028624849717,61.72278794683562,47.71716818370016,83.54983083460294,115.59566854491494,64.47016440782026,61.40611580775968,91.08771078350078,109.63558975692146,77.94520347921767,57.92426968915133,54.91063158594354,62.06654033620553,45.07193950882467,75.5170144498163,51.39117264564226,53.53624765346708,52.618446806223766,66.30341350211125,82.90948853848658,40.56694352618943,30.51401087235388
